year,month,day,price,downpmt,monthdue,payment_left,monthly_payment,pmttype,credit_score,age,gender,default
2021,1,22,1048,275,6,773,128.8333333,3,1,28,1,0
2021,12,24,1254,5,6,1249,208.1666667,3,0,28,2,0
2021,6,24,1148,100,6,1048,174.6666667,1,4,28,2,0
2021,7,20,1361.79,150,4.5,1211.79,269.2866667,4,4,28,2,0
2021,12,24,999,150,9,849,94.33333333,3,0,28,2,0
2021,3,6,514,25,8.5,489,57.52941176,4,0,28,1,0
2021,4,10,1046.9,250,12,796.9,66.40833333,5,1,28,2,0
2021,3,16,1129,250,10.25,879,85.75609756,4,0,28,2,0
2021,12,3,1348,300,6,1048,174.6666667,5,2,28,1,0
2021,9,25,1361.79,1361.79,4.5,0,0,1,1,28,2,0
2021,5,20,879,36,6,843,140.5,1,4,28,1,0
2021,12,9,699,34,8.5,665,78.23529412,5,6,28,2,0
2021,8,9,1304.16,50,6,1254.16,209.0266667,4,0,28,1,0
2021,11,6,1348,224.25,4.5,1123.75,249.7222222,5,6,28,2,0
2021,10,18,1503,100,9.5,1403,147.6842105,5,4,28,1,0
2021,8,14,709,100,4,609,152.25,5,1,28,2,0
2021,2,3,822.99,75,7,747.99,106.8557143,5,7,28,1,0
2021,4,18,1428.88,100,9.5,1328.88,139.8821053,4,0,28,1,0
2021,10,1,979,19,4.75,960,202.1052632,3,0,28,1,1
2021,1,16,1348,275,4.5,1073,238.4444444,5,6,28,2,0
2021,1,5,961.93,100,6,861.93,143.655,4,5,28,1,0
2021,3,4,1798,100,9.5,1698,178.7368421,1,0,28,2,0
2021,10,22,1048,100,5,948,189.6,4,6,28,1,0
2021,12,20,930.81,19,6,911.81,151.9683333,4,1,28,2,0
2021,11,24,1029,100,17,929,54.64705882,3,0,28,2,0
2021,11,7,874,90,15,784,52.26666667,4,0,28,2,0
2021,10,6,426.93,426.93,16,0,0,1,0,28,2,0
2021,12,14,1278.16,75,9,1203.16,133.6844444,5,0,28,1,0
2021,3,4,1373,150,9,1223,135.8888889,4,3,28,1,0
2021,5,21,1114,150,9,964,107.1111111,5,1,28,2,0
2021,11,7,1478,100,9,1378,153.1111111,5,1,28,2,0
2021,10,7,1727,150,14,1577,112.6428571,5,1,28,2,0
2021,7,7,1415.61,150,14,1265.61,90.40071429,1,1,28,1,0
2021,9,7,1123,50,6,1073,178.8333333,1,0,28,2,0
2021,6,24,1821,150,14,1671,119.3571429,4,0,28,2,1
2021,3,14,260,260,0,0,0,1,1,28,1,0
2021,3,5,874,19,6,855,142.5,3,0,28,1,1
2021,10,1,1796,300,6,1496,249.3333333,5,3,28,2,0
2021,12,16,1425.54,44,5.96,1381.54,231.8020134,1,1,28,2,0
2021,10,9,1021.99,19,6,1002.99,167.165,4,6,28,2,0
2021,3,17,1074,50,6,1024,170.6666667,4,3,28,2,0
2021,8,3,619,5,6,614,102.3333333,3,0,28,1,0
2021,12,19,754,75,6,679,113.1666667,3,1,28,2,0
2021,1,14,913.77,250,12,663.77,55.31416667,3,6,28,1,0
2021,1,15,266.43,266.43,29,0,0,1,8,28,1,0
2021,9,3,2776,300,6,2476,412.6666667,4,0,28,2,0
2021,7,7,1621,150,15,1471,98.06666667,1,1,28,1,0
2021,4,19,1378.16,50,37,1328.16,35.89621622,3,0,28,1,1
2021,11,16,1023,100,6,923,153.8333333,5,6,28,2,0
2021,8,13,874,22,6,852,142,1,6,28,2,0
2021,9,4,1185.86,50,5.98,1135.86,189.9431438,4,5,28,2,0
2021,9,15,350,350,0,0,0,1,6,28,1,0
2021,4,6,1233,250,6,983,163.8333333,5,1,28,2,0
2021,12,24,567.6,44,23.17,523.6,22.59818731,1,1,28,1,0
2021,2,22,1229,350,6,879,146.5,4,4,28,1,0
2021,3,24,491.23,100,14,391.23,27.945,4,7,28,2,0
2021,8,4,1104,25,6,1079,179.8333333,1,1,28,1,0
2021,10,10,699,30,6,669,111.5,3,0,28,1,1
2021,12,17,874,75,6,799,133.1666667,5,3,28,1,0
2021,4,22,913.77,150,12,763.77,63.6475,5,7,28,1,0
2021,10,5,874,20,6,854,142.3333333,3,5,28,1,0
2021,6,16,654.59,25,6,629.59,104.9316667,5,6,28,2,0
2021,10,23,453.68,40,43,413.68,9.620465116,4,5,28,2,0
2021,9,8,1124,100,9,1024,113.7777778,5,5,28,1,0
2021,9,25,874,19,6,855,142.5,3,0,28,2,1
2021,3,22,1870,175,10,1695,169.5,5,0,28,2,0
2021,3,2,533.93,268.93,6,265,44.16666667,5,4,28,2,0
2021,9,13,928.63,75,15,853.63,56.90866667,3,7,28,2,0
2021,8,1,1278.16,75,14,1203.16,85.94,1,6,28,1,0
2021,7,2,1123,100,15,1023,68.2,3,3,28,2,0
2021,10,25,1104,40,7,1064,152,3,0,28,1,1
2021,1,17,559.23,20,6.96,539.23,77.47557471,4,0,28,1,0
2021,8,6,1372,55,7,1317,188.1428571,3,1,28,1,0
2021,10,14,1278,1278,9,0,0,1,0,28,1,0
2021,3,24,754,5,7,749,107,3,0,28,1,0
2021,6,23,1229,75,7,1154,164.8571429,5,1,28,1,0
2021,9,5,1701.69,100,6.95,1601.69,230.4589928,3,1,28,2,0
2021,1,13,874,20,7,854,122,3,0,28,1,1
2021,1,6,582.08,100,17.5,482.08,27.54742857,4,0,28,2,0
2021,2,1,1029,20,7,1009,144.1428571,4,1,28,2,0
2021,3,1,1283,150,8,1133,141.625,5,7,28,1,0
2021,6,9,1666.32,175,7,1491.32,213.0457143,3,0,28,1,0
2021,9,17,249,249,13.2,0,0,1,1,28,1,0
2021,9,14,1363,175,8,1188,148.5,4,3,28,1,0
2021,6,22,755.09,150,7,605.09,86.44142857,4,4,28,1,0
2021,2,3,874,100,7,774,110.5714286,4,6,28,1,0
2021,5,22,1443.52,250,9,1193.52,132.6133333,5,6,28,1,0
2021,7,3,874,19,7,855,122.1428571,3,7,28,1,0
2021,10,17,352.94,30,19,322.94,16.99684211,5,4,28,2,0
2021,7,15,453.68,40,43,413.68,9.620465116,3,1,28,1,0
2021,4,20,1323,75,7,1248,178.2857143,3,0,28,1,1
2021,5,4,874,40,7,834,119.1428571,1,1,28,1,0
2021,7,23,1104,150,7,954,136.2857143,1,4,28,1,0
2021,1,21,963.32,19,6.97,944.32,135.4835007,3,1,28,2,0
2021,7,6,1074,20,7,1054,150.5714286,3,0,28,2,1
2021,11,20,659.24,20,7,639.24,91.32,3,0,28,1,0
2021,5,5,1196,100,7,1096,156.5714286,3,1,28,1,0
2021,1,5,874,75,7,799,114.1428571,5,0,28,2,0
2021,2,7,249,249,12,0,0,1,3,28,1,0
2021,5,13,1233,150,7,1083,154.7142857,4,6,28,1,0
2021,5,10,1143.81,150,7,993.81,141.9728571,4,1,28,1,0
2021,3,10,1273,250,9.5,1023,107.6842105,5,3,28,1,0
2021,12,25,755.09,20,17,735.09,43.24058824,4,0,28,1,0
2021,9,24,874,19,7,855,122.1428571,3,0,28,2,1
2021,12,21,1432.15,44,6.95,1388.15,199.7338129,3,2,28,2,0
2021,1,2,491.23,100,14,391.23,27.945,5,0,28,2,0
2021,10,21,874,20,7,854,122,5,5,28,1,0
2021,10,2,719,19,7,700,100,4,0,28,1,0
2021,8,2,299,299,0,0,0,1,6,28,1,0
2021,5,1,1029,100,7,929,132.7142857,4,6,28,2,0
2021,3,23,899,150,10,749,74.9,4,0,28,1,0
2021,1,20,874,19,7,855,122.1428571,3,4,28,1,0
2021,3,22,1653.31,300,7,1353.31,193.33,5,3,28,1,0
2021,9,12,1074,250,7,824,117.7142857,4,1,28,1,0
2021,9,9,1201.61,100,15,1101.61,73.44066667,4,0,28,2,0
2021,5,16,874,75,10,799,79.9,5,6,28,1,0
2021,5,23,754,19,7,735,105,4,0,28,1,0
2021,4,13,552.74,51,7,501.74,71.67714286,3,1,28,1,0
2021,9,23,874,100,12,774,64.5,3,0,28,2,0
2021,9,5,1193.19,175,14,1018.19,72.72785714,5,1,28,1,0
2021,10,8,582.08,582.08,16,0,0,1,5,28,1,0
2021,6,22,589,329,6,260,43.33333333,1,1,28,2,1
2021,5,3,149,149,17,0,0,1,5,28,1,0
2021,11,4,1190.38,125,12,1065.38,88.78166667,1,8,28,1,0
2021,8,5,1953.02,150,23,1803.02,78.39217391,3,1,28,1,0
2021,3,25,874,75,15,799,53.26666667,1,2,28,2,0
2021,6,11,1198,250,9,948,105.3333333,5,0,28,2,0
2021,10,15,1154,75,8,1079,134.875,3,0,28,1,1
2021,6,12,1296.84,100,23,1196.84,52.03652174,4,0,28,2,0
2021,2,12,236.33,236.33,14,0,0,1,1,28,2,0
2021,12,9,1099,500,9,599,66.55555556,5,5,28,2,0
2021,1,12,1330.16,700,9,630.16,70.01777778,5,1,28,1,0
2021,11,17,1279,75,23,1204,52.34782609,3,0,28,1,0
2021,12,20,949,75,18,874,48.55555556,5,0,28,1,0
2021,8,2,949,150,9,799,88.77777778,5,0,28,1,0
2021,6,1,999,499.5,8,499.5,62.4375,5,7,28,2,0
2021,4,10,949,75,18,874,48.55555556,5,1,28,1,0
2021,7,13,949,75,18,874,48.55555556,3,0,28,1,0
2021,12,24,1198,50,8,1148,143.5,3,3,28,1,1
2021,4,7,1308,250,9,1058,117.5555556,4,5,28,2,0
2021,5,21,619,25,8,594,74.25,4,3,28,2,0
2021,7,8,1149,250,14,899,64.21428571,5,0,28,2,0
2021,9,17,1010.69,51,8,959.69,119.96125,3,3,28,2,0
2021,4,24,1317.41,600,17,717.41,42.20058824,3,6,28,1,0
2021,9,5,249,249,12,0,0,1,3,28,2,0
2021,4,6,1279,40,8,1239,154.875,4,0,28,2,0
2021,1,24,999,1,8,998,124.75,4,6,28,1,0
2021,8,14,1285,150,8,1135,141.875,4,0,28,1,0
2021,3,10,879,150,8,729,91.125,4,6,28,1,0
2021,3,13,550.14,51,8,499.14,62.3925,5,6,28,2,0
2021,9,24,1098,100,8,998,124.75,5,1,28,1,0
2021,2,19,999,150,11,849,77.18181818,4,5,28,1,0
2021,4,12,949,50,8,899,112.375,3,0,28,1,1
2021,2,3,1271.99,100,18,1171.99,65.11055556,4,1,28,1,0
2021,7,23,947.13,1,7.95,946.13,119.0100629,3,0,28,2,0
2021,11,3,949,75,8,874,109.25,4,0,28,1,0
2021,4,10,426.92,110,11.5,316.92,27.55826087,3,1,28,1,1
2021,3,15,879,50,8,829,103.625,5,7,28,2,0
2021,11,11,1330.16,75,8,1255.16,156.895,3,1,28,1,1
2021,4,5,559.22,1,7.95,558.22,70.2163522,4,0,28,2,0
2021,5,19,798.99,75,4,723.99,180.9975,5,7,28,1,0
2021,11,6,1269.88,100,4,1169.88,292.47,3,6,28,1,0
2021,11,19,556.63,1,7.96,555.63,69.80276382,4,1,28,1,0
2021,5,17,2308,150,4,2158,539.5,5,3,28,1,0
2021,2,5,561.82,25,7.95,536.82,67.5245283,3,5,28,1,0
2021,12,9,1279,25,8,1254,156.75,3,1,28,1,1
2021,3,24,437.3,19,5.5,418.3,76.05454545,5,2,28,1,0
2021,8,14,806.65,75,4,731.65,182.9125,3,6,28,1,0
2021,3,25,1248,150,5.25,1098,209.1428571,5,0,28,1,0
2021,9,21,437.3,19,5.5,418.3,76.05454545,4,1,28,2,0
2021,12,7,1438,50,8,1388,173.5,3,4,28,1,1
2021,8,11,949,150,8,799,99.875,1,7,28,2,0
2021,6,25,1099,100,8,999,124.875,5,4,28,1,0
2021,8,10,1285.93,5,7.96,1280.93,160.9208543,3,0,28,2,1
2021,9,19,1330.34,150,8,1180.34,147.5425,3,2,28,1,0
2021,5,25,1330.16,25,14,1305.16,93.22571429,3,0,28,1,0
2021,6,23,439,5,6,434,72.33333333,5,1,28,1,0
2021,2,19,899,5,8,894,111.75,4,1,28,2,0
2021,10,23,1229,25,8,1204,150.5,1,1,28,1,1
2021,9,22,1076.43,5,7.95,1071.43,134.7710692,3,0,28,1,1
2021,10,7,1330.16,50,8,1280.16,160.02,4,1,28,2,0
2021,2,12,1029,25,10.5,1004,95.61904762,3,0,28,2,0
2021,11,9,1022.55,75,23,947.55,41.19782609,4,1,28,2,0
2021,4,12,1048,100,4,948,237,4,2,28,2,0
2021,10,13,1025,150,3,875,291.6666667,5,6,28,2,0
2021,9,25,1099,250,5.25,849,161.7142857,4,1,28,1,0
2021,2,17,799,100,4,699,174.75,5,6,28,1,0
2021,12,1,1027.29,75,3.97,952.29,239.8715365,3,1,28,1,0
2021,9,18,899,5,9,894,99.33333333,4,1,28,2,0
2021,3,18,899,5,8,894,111.75,3,0,28,2,0
2021,5,13,1373,125,9,1248,138.6666667,4,4,28,1,0
2021,12,12,1672.29,30,7.97,1642.29,206.0589711,3,0,28,2,1
2021,7,12,1459.21,100,9,1359.21,151.0233333,5,4,28,2,0
2021,10,5,1258,150,9,1108,123.1111111,4,6,28,1,0
2021,8,10,1164.94,100,15,1064.94,70.996,4,4,28,1,0
2021,7,10,949,599,8,350,43.75,5,4,28,2,0
2021,10,20,702.54,20,8,682.54,85.3175,4,3,28,1,0
2021,8,20,533.93,47,43.93,486.93,11.0842249,5,1,28,1,0
2021,9,17,619,25,10.5,594,56.57142857,4,6,28,2,0
2021,8,14,1118,200,6,918,153,5,6,28,1,0
2021,9,25,1024.14,75,8,949.14,118.6425,5,0,28,1,0
2021,11,4,1149,100,10.5,1049,99.9047619,4,1,28,2,0
2021,9,25,1297.92,25,8,1272.92,159.115,3,1,28,1,1
2021,6,24,699,100,8,599,74.875,5,1,28,1,0
2021,8,13,1099,100,8,999,124.875,4,6,28,1,0
2021,11,6,929,100,10.5,829,78.95238095,4,0,28,2,0
2021,9,24,699,100,8,599,74.875,5,6,28,2,0
2021,12,6,800.83,75,18,725.83,40.32388889,4,6,28,1,0
2021,6,6,249,249,12,0,0,3,0,28,2,0
2021,12,20,519,75,8,444,55.5,3,4,28,2,0
2021,7,13,899,899,8,0,0,3,2,28,2,0
2021,1,23,1229.27,300,8,929.27,116.15875,4,1,28,2,0
2021,4,21,879,25,8,854,106.75,3,1,28,1,1
2021,3,15,949,75,4,874,218.5,5,6,28,2,0
2021,6,15,899,5,8,894,111.75,4,1,28,2,0
2021,2,7,1459.21,100,4,1359.21,339.8025,4,6,28,1,0
2021,2,24,1034.88,150,5.25,884.88,168.5485714,5,7,28,1,0
2021,10,15,1846,300,4,1546,386.5,5,2,28,1,0
2021,9,17,1349.21,150,4,1199.21,299.8025,4,4,28,2,0
2021,12,21,1328,175,4,1153,288.25,3,6,28,1,0
2021,12,22,1330.16,250,4,1080.16,270.04,5,3,28,1,0
2021,1,6,611.31,75,21,536.31,25.53857143,4,3,28,2,0
2021,5,3,1433.84,100,18,1333.84,74.10222222,5,6,28,1,0
2021,3,25,510.14,19,4,491.14,122.785,5,6,28,1,0
2021,5,8,1173.18,150,9,1023.18,113.6866667,5,0,28,2,0
2021,11,24,760.41,150,13,610.41,46.95461538,4,3,28,2,0
2021,6,21,974,150,14,824,58.85714286,3,3,28,1,0
2021,8,21,1330.16,75,23,1255.16,54.57217391,3,1,28,1,0
2021,12,18,519,25,8,494,61.75,3,1,28,1,1
2021,12,10,1361.79,150,14,1211.79,86.55642857,5,5,28,1,0
2021,12,14,699,31,8,668,83.5,3,0,28,1,1
2021,1,6,1297.92,26,8,1271.92,158.99,3,0,28,1,1
2021,8,20,1469.71,84,8,1385.71,173.21375,3,1,28,2,1
2021,8,2,1317.79,150,15,1167.79,77.85266667,5,0,28,2,0
2021,10,18,1428.54,100,23,1328.54,57.7626087,4,6,28,2,0
2021,5,22,949,75,23,874,38,5,1,28,2,0
2021,2,10,1459.12,200,4,1259.12,314.78,4,1,28,1,0
2021,1,16,999,25,8,974,121.75,3,1,28,1,0
2021,9,7,1297.92,19,8,1278.92,159.865,3,0,28,1,1
2021,9,17,799,5,8,794,99.25,3,0,28,1,0
2021,3,4,1308,250,4.5,1058,235.1111111,3,1,28,2,0
2021,6,20,1279,100,8,1179,147.375,3,1,28,1,1
2021,8,8,1073,50,8,1023,127.875,3,3,28,2,0
2021,11,7,651.63,200,52.87,451.63,8.542273501,4,7,28,1,0
2021,12,9,1279,25,8,1254,156.75,3,1,28,1,1
2021,9,3,1226.47,150,14,1076.47,76.89071429,3,6,28,2,0
2021,4,16,974,150,9,824,91.55555556,4,6,28,1,0
2021,2,13,754,25,8,729,91.125,3,6,28,1,0
2021,9,15,899,75,10,824,82.4,5,4,28,1,0
2021,2,18,1308.61,100,23,1208.61,52.54826087,3,0,28,2,1
2021,8,8,1348,100,18,1248,69.33333333,4,1,28,2,0
2021,1,18,1189.67,100,15,1089.67,72.64466667,5,8,28,1,0
2021,10,9,1633.49,300,8,1333.49,166.68625,3,0,28,2,1
2021,3,2,717.81,150,4,567.81,141.9525,5,5,28,1,0
2021,9,13,749,75,8,674,84.25,4,6,28,1,0
2021,8,10,737.36,40,8,697.36,87.17,3,4,28,2,0
2021,4,1,829,19,26,810,31.15384615,5,1,28,1,0
2021,10,19,1270.94,150,2,1120.94,560.47,4,3,28,2,0
2021,10,20,1248,100,2,1148,574,3,6,28,2,0
2021,2,7,533.93,533.93,23,0,0,3,7,28,2,0
2021,6,11,1470.04,150,2,1320.04,660.02,5,6,28,1,0
2021,9,16,1470.04,150,2,1320.04,660.02,4,3,28,1,0
2021,2,1,999,0,8,999,124.875,5,3,28,1,0
2021,12,1,1199,0,8,1199,149.875,3,2,28,1,0
2021,2,16,1248,100,2,1148,574,5,3,28,2,0
2021,3,1,999,50,8,949,118.625,3,1,28,2,1
2021,1,15,999,150,2.75,849,308.7272727,3,6,28,1,0
2021,9,24,499,250,8,249,31.125,5,7,28,2,0
2021,2,10,1249,5,10.5,1244,118.4761905,4,1,28,1,0
2021,7,23,999,75,4,924,231,3,5,28,1,0
2021,10,23,1330.16,75,2,1255.16,627.58,3,3,28,2,0
2021,3,15,1199,75,2,1124,562,5,4,28,2,0
2021,10,25,999,75,2,924,462,5,3,28,2,0
2021,6,21,1248,200,2,1048,524,5,1,28,1,0
2021,6,12,1591.63,100,2.62,1491.63,569.3244275,4,1,28,2,0
2021,9,6,1330.16,150,14,1180.16,84.29714286,3,5,28,1,0
2021,5,18,969,150,1.25,819,655.2,4,7,28,2,0
2021,4,25,1330.16,150,9,1180.16,131.1288889,3,2,28,1,0
2021,3,4,1531.26,125,2,1406.26,703.13,3,0,28,1,0
2021,10,4,699,25,8,674,84.25,5,5,28,2,0
2021,7,10,999,75,4,924,231,5,7,28,2,0
2021,9,23,568.63,150,14,418.63,29.90214286,5,7,28,1,0
2021,1,8,1122.16,25,8,1097.16,137.145,3,4,28,1,0
2021,7,14,1350.96,30,8,1320.96,165.12,4,3,28,2,0
2021,5,6,946.79,150,2,796.79,398.395,5,1,28,1,0
2021,9,17,1079,100,4,979,244.75,5,0,28,2,0
2021,7,13,1453.06,150,4,1303.06,325.765,5,3,28,2,0
2021,4,16,1058.94,100,4,958.94,239.735,5,3,28,2,0
2021,11,7,1438,150,4,1288,322,4,5,28,1,0
2021,2,1,1329.12,50,8,1279.12,159.89,3,2,28,1,1
2021,7,11,999,100,20,899,44.95,5,1,28,1,0
2021,3,5,1249,100,5.25,1149,218.8571429,5,1,28,2,0
2021,12,13,1538.5,125,4,1413.5,353.375,3,1,28,2,0
2021,4,4,1589.12,200,4,1389.12,347.28,5,5,28,2,0
2021,10,16,1199,100,15,1099,73.26666667,5,2,28,1,0
2021,4,8,1148,175,4,973,243.25,4,5,28,1,0
2021,2,13,999,999,5.5,0,0,3,5,28,2,0
2021,10,17,1746,1746,2,0,0,3,1,28,2,0
2021,4,13,969,5,6,964,160.6666667,4,1,28,2,1
2021,10,23,999,100,20,899,44.95,5,3,28,2,0
2021,4,22,1297.92,150,9,1147.92,127.5466667,5,1,28,2,0
2021,1,6,1653,250,9,1403,155.8888889,5,7,28,1,0
2021,5,17,1324.98,25,8,1299.98,162.4975,3,1,28,2,1
2021,9,19,1473,1473,9,0,0,3,0,28,2,0
2021,9,8,1224,75,18,1149,63.83333333,4,0,28,1,0
2021,7,7,957.44,400,13,557.44,42.88,4,6,28,2,0
2021,7,12,1304,75,18,1229,68.27777778,5,1,28,1,0
2021,4,24,1473,175,9,1298,144.2222222,4,3,28,1,0
2021,3,23,1523,175,9,1348,149.7777778,5,1,28,1,0
2021,10,23,1024,150,2,874,437,4,6,28,1,0
2021,1,19,999,75,2.18,924,423.853211,3,6,28,1,0
2021,12,21,2221,300,2.62,1921,733.2061069,4,0,28,2,0
2021,7,15,1024,75,2,949,474.5,3,1,28,1,0
2021,4,4,1472.9,150,2,1322.9,661.45,3,1,28,2,0
2021,7,9,715.83,180,34,535.83,15.75970588,4,5,28,2,0
2021,5,10,1553,100,2,1453,726.5,3,6,28,1,0
2021,5,10,1054,20,10.5,1034,98.47619048,5,1,28,2,0
2021,3,11,1024,150,2,874,437,4,6,28,2,0
2021,8,3,964,25,8,939,117.375,3,1,28,2,0
2021,1,7,904,5,8,899,112.375,5,1,28,2,0
2021,6,25,1274,25,10.5,1249,118.952381,3,0,28,2,0
2021,1,16,520.79,5,4,515.79,128.9475,5,1,28,1,0
2021,7,14,999,25,8.75,974,111.3142857,3,5,28,1,0
2021,5,15,1348,300,5.87,1048,178.5349233,5,4,28,2,0
2021,4,19,319.93,319.93,8.25,0,0,3,3,28,1,0
2021,3,14,1024,75,4,949,237.25,3,1,28,2,0
2021,3,5,1521.52,150,6,1371.52,228.5866667,3,0,28,1,0
2021,6,6,1024,150,6,874,145.6666667,5,1,28,2,0
2021,4,5,999,75,6.56,924,140.8536585,3,1,28,1,0
2021,2,8,1825.32,150,6,1675.32,279.22,3,5,28,2,0
2021,12,25,1024,75,6,949,158.1666667,3,3,28,1,0
2021,1,13,249,249,12,0,0,3,1,28,2,0
2021,12,14,1297.44,5,8,1292.44,161.555,5,1,28,1,0
2021,7,15,1273,100,6,1173,195.5,4,1,28,1,0
2021,9,9,999,250,2.93,749,255.6313993,4,1,28,1,0
2021,10,9,999,25,8.75,974,111.3142857,3,1,28,1,0
2021,11,11,682.64,5,8,677.64,84.705,4,3,28,2,0
2021,6,8,481.38,381,8,100.38,12.5475,5,4,28,2,0
2021,9,14,980.87,100,2,880.87,440.435,5,1,28,2,0
2021,5,7,1304,5,8,1299,162.375,4,0,28,2,0
2021,3,13,1089.02,5,8,1084.02,135.5025,4,1,28,2,0
2021,9,16,1073.52,150,1,923.52,923.52,5,4,28,2,0
2021,11,23,1304,100,2,1204,602,4,1,28,1,0
2021,8,8,1082.88,100,2,982.88,491.44,4,0,28,2,0
2021,8,23,1024,100,2,924,462,5,6,28,1,0
2021,9,18,1746,1746,2.18,0,0,3,6,28,2,0
2021,2,11,678.76,100,26,578.76,22.26,4,3,28,2,0
2021,4,5,1024,150,2,874,437,4,6,28,1,0
2021,3,4,598.39,150,14,448.39,32.02785714,5,0,28,2,0
2021,7,8,1594.52,175,4,1419.52,354.88,3,0,28,1,0
2021,12,5,1654.64,300,4,1354.64,338.66,5,4,28,1,0
2021,6,25,1024,50,8,974,121.75,5,3,28,2,0
2021,4,13,1148.16,25,8,1123.16,140.395,4,5,28,1,0
2021,5,11,883,75,4,808,202,4,4,28,1,0
2021,2,3,807.05,807.05,14,0,0,3,4,28,1,0
2021,11,17,678.76,57,23,621.76,27.03304348,5,1,28,1,0
2021,2,25,1851,300,4.5,1551,344.6666667,3,3,28,2,0
2021,6,12,1974,200,4,1774,443.5,4,1,28,1,0
2021,5,19,514,25,7,489,69.85714286,3,1,28,2,0
2021,8,7,2148.27,200,4.1,1948.27,475.1878049,3,0,28,2,0
2021,4,3,1497,150,2.19,1347,615.0684932,4,0,28,1,0
2021,3,1,1048,44,8.75,1004,114.7428571,4,1,28,2,0
2021,7,2,249,249,12,0,0,3,0,28,1,0
2021,11,3,1073.52,150,3,923.52,307.84,5,3,28,2,0
2021,9,9,904,20,8,884,110.5,3,0,28,1,0
2021,1,25,588.88,25,8,563.88,70.485,3,0,28,2,0
2021,2,16,1254,25,8,1229,153.625,4,1,28,2,0
2021,8,9,1128,125,8,1003,125.375,5,2,28,1,0
2021,11,9,1615.12,275,8,1340.12,167.515,5,1,28,1,0
2021,5,6,512,150,3.73,362,97.05093834,4,1,28,2,0
2021,2,16,1148,150,8.75,998,114.0571429,5,1,28,2,0
2021,6,6,1303,125,10.5,1178,112.1904762,5,1,28,1,0
2021,12,5,1024,25,8,999,124.875,3,2,28,1,0
2021,2,16,1472.9,150,8,1322.9,165.3625,4,4,28,2,0
2021,9,4,249,249,12,0,0,3,0,28,2,0
2021,12,15,1575.19,175,11.5,1400.19,121.7556522,4,4,28,1,0
2021,6,11,1054,100,2.25,954,424,5,0,28,2,0
2021,6,17,1719.12,200,2,1519.12,759.56,4,1,28,1,0
2021,4,4,1273,100,2,1173,586.5,5,3,28,1,0
2021,4,15,999,75,2.18,924,423.853211,5,3,28,2,0
2021,1,6,644,100,8,544,68,3,0,28,2,0
2021,7,2,1304,100,2,1204,602,4,1,28,2,0
2021,5,7,1248,150,2.18,1098,503.6697248,4,1,28,1,0
2021,9,1,1465.98,250,2,1215.98,607.99,5,6,28,1,0
2021,12,17,644,30,8,614,76.75,4,6,28,1,0
2021,11,4,839.38,839.38,6,0,0,1,1,29,1,0
2021,9,24,1651.1,100,5.83,1551.1,266.0548885,1,0,29,2,0
2021,7,14,360.17,180.09,11,180.08,16.37090909,4,3,29,2,0
2021,11,18,1428,1428,6,0,0,1,0,29,2,0
2021,5,14,979,75,5.5,904,164.3636364,1,1,29,1,0
2021,3,1,545,19,0,526,526,1,1,29,2,0
2021,1,20,848,848,9.5,0,0,1,0,29,1,0
2021,11,4,929.87,0,15,929.87,61.99133333,5,1,29,1,0
2021,9,6,545,19,0,526,526,3,6,29,2,0
2021,3,18,1228,175,5.5,1053,191.4545455,4,0,29,2,0
2021,5,3,1108,150,5.5,958,174.1818182,1,0,29,2,1
2021,8,23,1228,30,5.5,1198,217.8181818,4,0,29,2,0
2021,6,8,929,464.5,3,464.5,154.8333333,5,0,29,1,0
2021,5,23,859,33,5.5,826,150.1818182,1,5,29,1,0
2021,1,13,979,100,5.5,879,159.8181818,4,0,29,2,0
2021,6,6,599,5,5.5,594,108,4,3,29,1,0
2021,2,18,929,929,3,0,0,1,3,29,2,0
2021,9,3,1038.97,150,5.5,888.97,161.6309091,4,1,29,2,0
2021,6,13,859,33,20,826,41.3,1,0,29,2,0
2021,7,18,1248,1248,6,0,0,1,0,29,1,0
2021,7,2,899,150,5.5,749,136.1818182,5,6,29,1,0
2021,12,21,489,489,8,0,0,1,3,29,1,0
2021,7,20,599,150,5.5,449,81.63636364,5,7,29,1,0
2021,12,9,489,489,9,0,0,1,0,29,2,0
2021,2,19,979,37,8.5,942,110.8235294,1,0,29,2,1
2021,12,9,1407.35,30,12,1377.35,114.7791667,4,0,29,1,0
2021,1,5,648.42,5,5.5,643.42,116.9854545,4,7,29,1,0
2021,9,16,199,199,10,0,0,1,0,29,2,0
2021,4,25,910.54,50,5.83,860.54,147.6054889,1,0,29,1,1
2021,8,13,1545.81,175,6,1370.81,228.4683333,4,0,29,1,0
2021,3,8,1307.82,100,5.86,1207.82,206.112628,1,1,29,1,0
2021,6,3,1016.3,0,5.83,1016.3,174.32247,5,6,29,2,0
2021,10,24,1428,175,5.5,1253,227.8181818,1,0,29,2,0
2021,4,22,979,150,8.5,829,97.52941176,4,0,29,2,0
2021,9,25,914.84,36,5.5,878.84,159.7890909,4,1,29,1,0
2021,7,10,545,19,0,526,526,4,0,29,2,0
2021,4,9,1179,75,10,1104,110.4,1,0,29,2,0
2021,11,12,979,150,8.5,829,97.52941176,1,0,29,2,0
2021,4,21,633.44,150,5.5,483.44,87.89818182,1,1,29,2,0
2021,9,11,814.95,25,5.83,789.95,135.4974271,1,0,29,2,1
2021,4,17,499,499,10,0,0,1,3,29,1,0
